time,class,confidence,bbox
2025-08-24 01:11:36,person,0.4609537124633789,"[0.2343425750732422, 198.1884307861328, 44.683631896972656, 315.6911315917969]"
2025-08-24 01:11:36,handbag,0.3837454617023468,"[33.8239631652832, 266.1399230957031, 105.28196716308594, 325.3435974121094]"
2025-08-24 01:11:36,backpack,0.3018374741077423,"[481.866943359375, 130.88572692871094, 505.958984375, 170.4429168701172]"
2025-08-24 01:11:36,person,0.7970322966575623,"[541.51123046875, 102.31598663330078, 570.20703125, 242.59738159179688]"
2025-08-24 01:11:36,person,0.7592015862464905,"[477.5576477050781, 113.45103454589844, 515.1306762695312, 240.73121643066406]"
2025-08-24 01:11:36,person,0.558917224407196,"[573.6385498046875, 124.584228515625, 599.2091064453125, 219.62344360351562]"
2025-08-24 01:11:36,person,0.46962419152259827,"[0.23296356201171875, 198.20135498046875, 44.401275634765625, 315.84014892578125]"
2025-08-24 01:11:36,handbag,0.3881261646747589,"[33.717777252197266, 266.351806640625, 105.25332641601562, 325.33111572265625]"
2025-08-24 01:11:36,backpack,0.2900204658508301,"[481.8311767578125, 130.80136108398438, 505.93707275390625, 170.49554443359375]"
2025-08-24 01:11:36,person,0.8054662942886353,"[541.5677490234375, 102.156005859375, 570.09228515625, 242.94830322265625]"
2025-08-24 01:11:36,person,0.7605268359184265,"[478.0413818359375, 114.22613525390625, 515.7769775390625, 240.0576171875]"
2025-08-24 01:11:36,person,0.49263903498649597,"[0.2023029327392578, 197.87449645996094, 44.00791931152344, 316.02166748046875]"
2025-08-24 01:11:36,person,0.48200416564941406,"[573.6365356445312, 125.36480712890625, 599.5752563476562, 219.53323364257812]"
2025-08-24 01:11:36,handbag,0.41298890113830566,"[33.83280944824219, 267.12139892578125, 105.22227478027344, 325.3502197265625]"
2025-08-24 01:11:36,backpack,0.28588536381721497,"[481.87615966796875, 130.6220703125, 505.9130859375, 170.24374389648438]"
2025-08-24 01:11:36,person,0.7824145555496216,"[541.470947265625, 102.50321197509766, 569.7808837890625, 242.42587280273438]"
2025-08-24 01:11:36,person,0.7621020078659058,"[478.1064147949219, 114.67306518554688, 515.6336669921875, 240.02285766601562]"
2025-08-24 01:11:36,person,0.4882841408252716,"[0.20038986206054688, 197.87782287597656, 43.91103744506836, 315.97161865234375]"
2025-08-24 01:11:36,handbag,0.4115523099899292,"[33.86498260498047, 267.2578430175781, 105.2215347290039, 325.3546447753906]"
2025-08-24 01:11:36,person,0.3991304934024811,"[334.0046081542969, 163.9217071533203, 348.8363952636719, 215.90455627441406]"
2025-08-24 01:11:36,person,0.3510957360267639,"[573.0831909179688, 126.27261352539062, 599.8992309570312, 219.45547485351562]"
2025-08-24 01:11:36,person,0.7663701176643372,"[541.4172973632812, 102.4223861694336, 570.1782836914062, 241.913818359375]"
2025-08-24 01:11:36,person,0.7593653798103333,"[477.8268127441406, 113.89541625976562, 515.0018310546875, 240.75216674804688]"
2025-08-24 01:11:36,person,0.656002938747406,"[331.65478515625, 162.22357177734375, 348.8914794921875, 217.94192504882812]"
2025-08-24 01:11:36,person,0.49038243293762207,"[0.2077178955078125, 197.9060821533203, 43.69219970703125, 316.0142822265625]"
2025-08-24 01:11:36,handbag,0.41155463457107544,"[33.834774017333984, 266.757080078125, 105.23234558105469, 325.32830810546875]"
2025-08-24 01:11:36,person,0.25906282663345337,"[574.95751953125, 126.99185180664062, 599.8817138671875, 217.85540771484375]"
2025-08-24 01:11:36,person,0.7687343955039978,"[541.371826171875, 101.916015625, 570.4969482421875, 241.542236328125]"
2025-08-24 01:11:36,person,0.7500500082969666,"[477.8125305175781, 113.88981628417969, 514.8485107421875, 240.80531311035156]"
2025-08-24 01:11:36,person,0.7416207194328308,"[330.28387451171875, 161.9637451171875, 348.302734375, 218.46859741210938]"
2025-08-24 01:11:36,person,0.4987023174762726,"[0.2010974884033203, 197.97598266601562, 43.60035705566406, 315.9963684082031]"
2025-08-24 01:11:36,handbag,0.41932106018066406,"[33.91557312011719, 267.3565673828125, 105.24688720703125, 325.33636474609375]"
2025-08-24 01:11:36,person,0.7597642540931702,"[477.7405090332031, 114.12556457519531, 515.09814453125, 240.7633819580078]"
2025-08-24 01:11:36,person,0.7485736608505249,"[541.3714599609375, 102.55435943603516, 570.922607421875, 240.2044677734375]"
2025-08-24 01:11:36,person,0.7342785000801086,"[327.5686340332031, 162.69461059570312, 347.8098449707031, 218.566650390625]"
2025-08-24 01:11:36,person,0.5226152539253235,"[0.17168426513671875, 197.9071044921875, 44.37312316894531, 315.8321533203125]"
2025-08-24 01:11:36,handbag,0.4316786229610443,"[34.082454681396484, 265.9380187988281, 105.15786743164062, 325.3479309082031]"
2025-08-24 01:11:36,person,0.7636898159980774,"[477.9254455566406, 114.07403564453125, 515.2953491210938, 240.74359130859375]"
2025-08-24 01:11:36,person,0.7462811470031738,"[541.4771118164062, 102.59876251220703, 570.6668090820312, 240.19345092773438]"
2025-08-24 01:11:36,person,0.5429129004478455,"[325.8377990722656, 162.2945098876953, 348.1402893066406, 219.17945861816406]"
2025-08-24 01:11:36,person,0.5290018916130066,"[0.17581939697265625, 197.86630249023438, 44.208282470703125, 315.9843444824219]"
2025-08-24 01:11:36,handbag,0.43344220519065857,"[34.108055114746094, 266.0495910644531, 105.15799713134766, 325.3623962402344]"
2025-08-24 01:11:36,person,0.2860027253627777,"[576.7362670898438, 129.28323364257812, 599.7354125976562, 215.80099487304688]"
2025-08-24 01:11:36,person,0.7595480680465698,"[478.0350036621094, 113.81782531738281, 515.4385986328125, 240.8146209716797]"
2025-08-24 01:11:36,person,0.7563751339912415,"[541.3414306640625, 102.85859680175781, 571.350830078125, 240.5229949951172]"
2025-08-24 01:11:36,person,0.5675008893013,"[323.3270263671875, 164.1461639404297, 347.64337158203125, 219.08140563964844]"
2025-08-24 01:11:36,person,0.5269172191619873,"[0.1854839324951172, 197.91078186035156, 44.270286560058594, 316.1958923339844]"
2025-08-24 01:11:36,handbag,0.4333231747150421,"[34.163841247558594, 265.4853515625, 105.21363067626953, 325.320068359375]"
2025-08-24 01:11:36,person,0.7567132711410522,"[478.1341857910156, 113.87017822265625, 515.2426147460938, 240.66891479492188]"
2025-08-24 01:11:36,person,0.7549626231193542,"[541.5091552734375, 102.74052429199219, 571.8551025390625, 240.8285675048828]"
2025-08-24 01:11:36,person,0.5981095433235168,"[320.7235412597656, 160.60462951660156, 344.7648620605469, 217.8872528076172]"
2025-08-24 01:11:36,person,0.5284534096717834,"[0.1853179931640625, 197.89013671875, 44.15602111816406, 316.19635009765625]"
2025-08-24 01:11:36,handbag,0.430115282535553,"[34.19750213623047, 265.5926208496094, 105.24588775634766, 325.3274841308594]"
2025-08-24 01:11:36,person,0.7862282395362854,"[318.5314025878906, 162.75254821777344, 340.9316101074219, 218.26039123535156]"
2025-08-24 01:11:36,person,0.7587319016456604,"[478.433349609375, 114.6268310546875, 515.5827026367188, 240.21414184570312]"
2025-08-24 01:11:36,person,0.7466658353805542,"[541.4532470703125, 102.58332061767578, 572.5654296875, 240.60641479492188]"
2025-08-24 01:11:36,person,0.5239084959030151,"[0.16204833984375, 197.48809814453125, 44.437774658203125, 315.991943359375]"
2025-08-24 01:11:36,handbag,0.42379868030548096,"[34.22967529296875, 265.760986328125, 105.25495910644531, 325.3231201171875]"
2025-08-24 01:11:36,person,0.2744831442832947,"[580.258056640625, 129.21087646484375, 602.55419921875, 220.64981079101562]"
2025-08-24 01:11:36,person,0.8004101514816284,"[316.2888488769531, 160.5714569091797, 339.7417297363281, 218.6165008544922]"
2025-08-24 01:11:36,person,0.7592227458953857,"[478.40423583984375, 114.49969482421875, 515.57568359375, 240.27734375]"
2025-08-24 01:11:36,person,0.7232378721237183,"[541.3529052734375, 102.42378234863281, 572.88720703125, 240.46705627441406]"
2025-08-24 01:11:36,person,0.5294864773750305,"[0.18056869506835938, 197.4819793701172, 44.037357330322266, 316.19610595703125]"
2025-08-24 01:11:36,handbag,0.4179929494857788,"[34.15458679199219, 266.21075439453125, 105.2733154296875, 325.296875]"
2025-08-24 01:11:36,person,0.26210179924964905,"[578.388671875, 131.2430419921875, 600.1131591796875, 212.38641357421875]"
2025-08-24 01:11:36,cup,0.25640034675598145,"[548.4814453125, 205.31625366210938, 561.6505126953125, 238.18557739257812]"
2025-08-24 01:11:36,person,0.7764245867729187,"[312.6122131347656, 160.1902618408203, 338.5378723144531, 218.59922790527344]"
2025-08-24 01:11:36,person,0.768056333065033,"[478.38519287109375, 114.23724365234375, 515.5773315429688, 240.307861328125]"
2025-08-24 01:11:36,person,0.7247000336647034,"[541.36376953125, 102.26667785644531, 572.0201416015625, 240.5891571044922]"
2025-08-24 01:11:36,person,0.5280293822288513,"[0.18262290954589844, 197.28213500976562, 44.38251495361328, 316.1401062011719]"
2025-08-24 01:11:36,handbag,0.3978348672389984,"[34.23386764526367, 265.5062561035156, 105.36088562011719, 325.2071228027344]"
2025-08-24 01:11:36,person,0.2788083255290985,"[578.6923217773438, 131.20211791992188, 600.2554321289062, 214.1378173828125]"
2025-08-24 01:11:36,person,0.7692938446998596,"[478.41192626953125, 114.46919250488281, 515.5399169921875, 240.1595916748047]"
2025-08-24 01:11:36,person,0.7584608197212219,"[310.5947265625, 160.090576171875, 337.07159423828125, 218.81680297851562]"
2025-08-24 01:11:36,person,0.7233392000198364,"[541.4981079101562, 102.05095672607422, 571.7559204101562, 240.56634521484375]"
2025-08-24 01:11:36,person,0.5232519507408142,"[0.1945972442626953, 197.34315490722656, 44.25053405761719, 316.2005310058594]"
2025-08-24 01:11:36,handbag,0.3996126651763916,"[34.36884307861328, 264.0938415527344, 105.33792877197266, 325.1691589355469]"
2025-08-24 01:11:36,person,0.2732870280742645,"[580.6378173828125, 130.2008514404297, 602.7747802734375, 220.52357482910156]"
2025-08-24 01:11:36,person,0.7861111760139465,"[307.08551025390625, 161.97097778320312, 334.5848388671875, 219.81539916992188]"
2025-08-24 01:11:36,person,0.7837069034576416,"[541.1959838867188, 101.64813232421875, 572.9302368164062, 242.4744873046875]"
2025-08-24 01:11:36,person,0.7494341135025024,"[478.3154296875, 114.59478759765625, 515.2874145507812, 240.371826171875]"
2025-08-24 01:11:36,person,0.5393476486206055,"[0.2156219482421875, 198.39059448242188, 44.869903564453125, 316.7195129394531]"
2025-08-24 01:11:36,handbag,0.43869203329086304,"[34.06081008911133, 263.37091064453125, 105.38397216796875, 325.5089111328125]"
2025-08-24 01:11:37,person,0.7753853797912598,"[307.4867858886719, 162.61196899414062, 332.5550842285156, 219.63644409179688]"
2025-08-24 01:11:37,person,0.7731530070304871,"[478.4884948730469, 114.32307434082031, 515.6494750976562, 240.1520233154297]"
2025-08-24 01:11:37,person,0.7496549487113953,"[541.1419067382812, 101.65386199951172, 572.0839233398438, 242.30947875976562]"
2025-08-24 01:11:37,person,0.5274239182472229,"[0.24011993408203125, 197.5828857421875, 44.22819519042969, 316.9906005859375]"
2025-08-24 01:11:37,handbag,0.40534546971321106,"[34.31393051147461, 263.6590270996094, 105.28642272949219, 325.1158752441406]"
2025-08-24 01:11:37,person,0.7920408248901367,"[540.9898681640625, 101.75362396240234, 572.754150390625, 243.78097534179688]"
2025-08-24 01:11:37,person,0.7544455528259277,"[478.3103942871094, 114.44076538085938, 514.947998046875, 240.52029418945312]"
2025-08-24 01:11:37,person,0.7321308255195618,"[306.0345153808594, 162.8247528076172, 330.4871520996094, 219.03550720214844]"
2025-08-24 01:11:37,person,0.4761677086353302,"[0.2810192108154297, 198.66790771484375, 44.878868103027344, 317.02972412109375]"
2025-08-24 01:11:37,handbag,0.38178518414497375,"[34.315223693847656, 266.2646179199219, 105.17212677001953, 325.2892150878906]"
2025-08-24 01:11:37,person,0.7663818597793579,"[478.4581604003906, 114.36433410644531, 515.5255126953125, 239.92323303222656]"
2025-08-24 01:11:37,person,0.7532516121864319,"[305.9215087890625, 159.9243621826172, 329.271240234375, 216.1787567138672]"
2025-08-24 01:11:37,person,0.7303282022476196,"[541.1434326171875, 102.41194152832031, 572.8385009765625, 242.18299865722656]"
2025-08-24 01:11:37,person,0.5003764033317566,"[0.2617511749267578, 197.5772247314453, 45.134315490722656, 316.9802551269531]"
2025-08-24 01:11:37,handbag,0.38488903641700745,"[34.12660217285156, 262.80572509765625, 105.3514404296875, 325.09881591796875]"
2025-08-24 01:11:37,person,0.7775421142578125,"[305.2372741699219, 161.01853942871094, 328.3777160644531, 218.17054748535156]"
2025-08-24 01:11:37,person,0.7555310726165771,"[541.0878295898438, 101.68687438964844, 573.0906372070312, 242.8177032470703]"
2025-08-24 01:11:37,person,0.7492721080780029,"[478.34796142578125, 114.26213836669922, 515.2507934570312, 240.3338623046875]"
2025-08-24 01:11:37,person,0.4999484717845917,"[0.26003265380859375, 198.06390380859375, 45.97740173339844, 317.22845458984375]"
2025-08-24 01:11:37,handbag,0.404494047164917,"[398.3150634765625, 158.60580444335938, 412.1317138671875, 185.49063110351562]"
2025-08-24 01:11:37,handbag,0.4043862223625183,"[34.118865966796875, 262.2021484375, 105.41220092773438, 325.31549072265625]"
2025-08-24 01:11:37,person,0.7540808916091919,"[478.5516052246094, 114.57025909423828, 515.3792724609375, 239.74273681640625]"
2025-08-24 01:11:37,person,0.7521884441375732,"[303.92791748046875, 159.685546875, 327.3717041015625, 217.39950561523438]"
2025-08-24 01:11:37,person,0.7059455513954163,"[541.2251586914062, 102.42791748046875, 572.1901245117188, 241.6595458984375]"
2025-08-24 01:11:37,person,0.4995846450328827,"[0.2684154510498047, 197.45211791992188, 45.37981414794922, 316.7976379394531]"
2025-08-24 01:11:37,handbag,0.39918726682662964,"[34.285797119140625, 260.8775634765625, 105.30448913574219, 325.11492919921875]"
2025-08-24 01:11:37,handbag,0.29499563574790955,"[396.39447021484375, 162.42141723632812, 410.27813720703125, 187.98733520507812]"
2025-08-24 01:11:37,handbag,0.27249979972839355,"[395.65008544921875, 142.17564392089844, 412.2144775390625, 195.01869201660156]"
2025-08-24 01:11:37,person,0.7559264302253723,"[478.40704345703125, 114.44611358642578, 515.4060668945312, 240.30322265625]"
2025-08-24 01:11:37,person,0.7424069046974182,"[302.30828857421875, 161.68443298339844, 325.19134521484375, 218.02354431152344]"
2025-08-24 01:11:37,person,0.7289395928382874,"[540.7708740234375, 101.94854736328125, 573.130126953125, 242.37884521484375]"
2025-08-24 01:11:37,person,0.5182819962501526,"[0.2930030822753906, 198.544677734375, 43.68589401245117, 317.43023681640625]"
2025-08-24 01:11:37,handbag,0.41278076171875,"[34.221920013427734, 261.9870300292969, 105.23532104492188, 325.1946105957031]"
2025-08-24 01:11:37,person,0.39414870738983154,"[393.9687194824219, 137.58859252929688, 412.2651672363281, 216.9442138671875]"
2025-08-24 01:11:37,handbag,0.30676963925361633,"[394.2162170410156, 164.8466796875, 409.6288146972656, 189.05499267578125]"
2025-08-24 01:11:37,person,0.7598356604576111,"[478.3509216308594, 114.48391723632812, 515.5677490234375, 239.99038696289062]"
2025-08-24 01:11:37,person,0.7363372445106506,"[302.35064697265625, 162.27590942382812, 323.8863525390625, 218.23019409179688]"
2025-08-24 01:11:37,person,0.7323415875434875,"[540.82568359375, 102.15866088867188, 573.4989013671875, 242.01553344726562]"
2025-08-24 01:11:37,person,0.5957054495811462,"[392.76873779296875, 135.99200439453125, 412.797607421875, 216.79135131835938]"
2025-08-24 01:11:37,person,0.5199159383773804,"[0.2513446807861328, 198.11233520507812, 44.65171813964844, 316.8401794433594]"
2025-08-24 01:11:37,handbag,0.40364786982536316,"[34.08823776245117, 261.3068542480469, 105.37757873535156, 325.1147766113281]"
2025-08-24 01:11:37,handbag,0.2623811662197113,"[393.34259033203125, 167.7267608642578, 407.0009765625, 190.92945861816406]"
2025-08-24 01:11:37,person,0.7933366298675537,"[298.8800354003906, 164.74664306640625, 321.1267395019531, 220.0909423828125]"
2025-08-24 01:11:37,person,0.7463046312332153,"[478.0257568359375, 113.92096710205078, 515.1192016601562, 240.88143920898438]"
2025-08-24 01:11:37,person,0.7228242754936218,"[540.5510864257812, 102.15179443359375, 573.1419067382812, 242.34860229492188]"
2025-08-24 01:11:37,person,0.7104137539863586,"[391.2495422363281, 135.03382873535156, 413.1335754394531, 216.48216247558594]"
2025-08-24 01:11:37,person,0.5297397971153259,"[0.28063392639160156, 198.3973846435547, 44.041107177734375, 319.68951416015625]"
2025-08-24 01:11:37,handbag,0.4477683901786804,"[34.18679428100586, 259.9530944824219, 105.32057189941406, 325.1478576660156]"
2025-08-24 01:11:37,person,0.7708516716957092,"[478.0201721191406, 113.49381256103516, 515.272216796875, 240.62109375]"
2025-08-24 01:11:37,person,0.7362844347953796,"[540.6693115234375, 102.6412124633789, 573.2802734375, 241.80926513671875]"
2025-08-24 01:11:37,person,0.7356945872306824,"[390.7989196777344, 135.46261596679688, 412.0411682128906, 215.55804443359375]"
2025-08-24 01:11:37,person,0.7287947535514832,"[299.5087585449219, 163.84524536132812, 319.8299255371094, 218.39163208007812]"
2025-08-24 01:11:37,person,0.5325829982757568,"[0.2575054168701172, 198.64013671875, 43.79302215576172, 316.66748046875]"
2025-08-24 01:11:37,handbag,0.41958290338516235,"[34.220516204833984, 260.9726257324219, 105.3765869140625, 325.0079650878906]"
2025-08-24 01:11:37,person,0.8369751572608948,"[390.16986083984375, 134.34210205078125, 412.75457763671875, 216.00491333007812]"
2025-08-24 01:11:37,person,0.8302235007286072,"[295.2549133300781, 163.886474609375, 317.4587097167969, 218.67449951171875]"
2025-08-24 01:11:37,person,0.7670958042144775,"[478.26470947265625, 114.35162353515625, 515.3231201171875, 240.25946044921875]"
2025-08-24 01:11:37,person,0.7323101162910461,"[540.334228515625, 102.11534881591797, 573.1641845703125, 241.92446899414062]"
2025-08-24 01:11:37,person,0.5243796706199646,"[0.2299652099609375, 198.63418579101562, 44.07813262939453, 316.9900207519531]"
2025-08-24 01:11:37,handbag,0.4477020800113678,"[34.382625579833984, 262.48077392578125, 105.27069091796875, 325.4105224609375]"
2025-08-24 01:11:37,person,0.8347836136817932,"[389.0138854980469, 133.08042907714844, 413.8855285644531, 216.72731018066406]"
2025-08-24 01:11:37,person,0.826431930065155,"[295.0425109863281, 161.80531311035156, 316.4165954589844, 217.7703399658203]"
2025-08-24 01:11:37,person,0.7657278180122375,"[478.1214904785156, 114.11161804199219, 515.5584716796875, 240.1699981689453]"
2025-08-24 01:11:37,person,0.7228102087974548,"[540.5751953125, 102.61135864257812, 572.6781005859375, 240.83517456054688]"
2025-08-24 01:11:37,person,0.5441735982894897,"[0.25966644287109375, 198.70632934570312, 43.389198303222656, 316.9969787597656]"
2025-08-24 01:11:37,handbag,0.43401190638542175,"[34.485843658447266, 262.40631103515625, 105.29290771484375, 325.0301513671875]"
2025-08-24 01:11:37,person,0.818694531917572,"[384.8498840332031, 133.105224609375, 413.5345764160156, 217.700927734375]"
2025-08-24 01:11:37,person,0.7861433625221252,"[291.0263977050781, 161.72938537597656, 315.8107604980469, 217.70030212402344]"
2025-08-24 01:11:37,person,0.7657476663589478,"[540.5482788085938, 102.28315734863281, 572.4534301757812, 241.1825408935547]"
2025-08-24 01:11:37,person,0.7466971278190613,"[477.76947021484375, 113.89559936523438, 514.82080078125, 240.72079467773438]"
2025-08-24 01:11:37,handbag,0.45325011014938354,"[34.37818145751953, 260.3463134765625, 105.37117767333984, 324.91522216796875]"
2025-08-24 01:11:37,person,0.4160473942756653,"[0.1771869659423828, 195.41549682617188, 45.11724090576172, 319.0445861816406]"
2025-08-24 01:11:37,person,0.7997283935546875,"[384.4549865722656, 132.04754638671875, 412.9538269042969, 217.40606689453125]"
2025-08-24 01:11:37,person,0.7954587340354919,"[288.40411376953125, 160.4883575439453, 315.69439697265625, 217.9137420654297]"
2025-08-24 01:11:37,person,0.7516683340072632,"[540.4345703125, 102.36163330078125, 572.6827392578125, 241.5225830078125]"
2025-08-24 01:11:37,person,0.7477191090583801,"[477.5560302734375, 113.93490600585938, 514.8980712890625, 240.71142578125]"
2025-08-24 01:11:37,person,0.47536858916282654,"[0.17423439025878906, 196.61463928222656, 44.49101257324219, 317.2468566894531]"
2025-08-24 01:11:37,handbag,0.44356033205986023,"[34.596046447753906, 260.7636413574219, 105.27240753173828, 325.0907287597656]"
2025-08-24 01:11:37,person,0.8316307067871094,"[382.177001953125, 132.07110595703125, 411.24481201171875, 216.9775390625]"
2025-08-24 01:11:37,person,0.7412790060043335,"[477.4730529785156, 113.88736724853516, 514.8737182617188, 240.74954223632812]"
2025-08-24 01:11:37,person,0.7294076085090637,"[283.2715148925781, 158.52218627929688, 312.8160705566406, 220.05416870117188]"
2025-08-24 01:11:37,person,0.7254444360733032,"[540.2804565429688, 102.53609466552734, 573.7861938476562, 241.20590209960938]"
2025-08-24 01:11:37,person,0.4432049095630646,"[0.1660938262939453, 196.14697265625, 44.13877868652344, 317.73809814453125]"
2025-08-24 01:11:37,handbag,0.4421820044517517,"[34.66324996948242, 262.4222717285156, 105.23658752441406, 325.0619201660156]"
2025-08-24 01:11:37,person,0.7939862608909607,"[378.31695556640625, 133.13148498535156, 411.85723876953125, 216.28700256347656]"
2025-08-24 01:11:37,person,0.737191915512085,"[477.3020935058594, 113.7265625, 514.9905395507812, 240.82846069335938]"
2025-08-24 01:11:37,person,0.7298648357391357,"[540.1583251953125, 102.39753723144531, 574.530517578125, 241.43406677246094]"
2025-08-24 01:11:37,person,0.702411949634552,"[279.7868347167969, 161.14894104003906, 309.5498352050781, 220.47691345214844]"
2025-08-24 01:11:37,person,0.5585837960243225,"[0.217041015625, 198.25119018554688, 43.380027770996094, 317.4761657714844]"
2025-08-24 01:11:37,handbag,0.4393470287322998,"[34.19512939453125, 262.2862854003906, 105.3526611328125, 325.2450256347656]"
2025-08-24 01:11:38,person,0.8058120012283325,"[373.34478759765625, 134.05740356445312, 412.01031494140625, 216.20306396484375]"
2025-08-24 01:11:38,person,0.7491071224212646,"[277.93719482421875, 161.98828125, 305.16156005859375, 220.8280029296875]"
2025-08-24 01:11:38,person,0.7323458790779114,"[477.4535827636719, 113.8665771484375, 514.8724365234375, 240.79666137695312]"
2025-08-24 01:11:38,person,0.6939047574996948,"[539.9186401367188, 102.51261138916016, 576.0695190429688, 240.90814208984375]"
2025-08-24 01:11:38,person,0.5126767158508301,"[0.1591968536376953, 198.50064086914062, 44.570411682128906, 315.6208801269531]"
2025-08-24 01:11:38,handbag,0.40814512968063354,"[34.09642028808594, 264.052978515625, 105.38301086425781, 325.17706298828125]"
2025-08-24 01:11:38,person,0.836280107498169,"[369.921875, 133.4890594482422, 414.21075439453125, 216.63587951660156]"
2025-08-24 01:11:38,person,0.7394370436668396,"[277.6173400878906, 161.95477294921875, 304.1775207519531, 220.5628662109375]"
2025-08-24 01:11:38,person,0.7336628437042236,"[540.11572265625, 102.85263061523438, 576.5443115234375, 241.32958984375]"
2025-08-24 01:11:38,person,0.7301545739173889,"[477.4242858886719, 113.7603988647461, 514.668701171875, 240.83633422851562]"
2025-08-24 01:11:38,person,0.5719499588012695,"[0.11063194274902344, 197.78028869628906, 43.510353088378906, 316.0404052734375]"
2025-08-24 01:11:38,handbag,0.45082536339759827,"[34.21767044067383, 261.7005310058594, 105.41413879394531, 325.1604309082031]"
2025-08-24 01:11:38,person,0.32682859897613525,"[23.297794342041016, 112.8223876953125, 64.07145690917969, 213.76870727539062]"
2025-08-24 01:11:38,person,0.8379338979721069,"[368.8593444824219, 133.89535522460938, 411.8987731933594, 215.86135864257812]"
2025-08-24 01:11:38,person,0.7313379645347595,"[477.3497619628906, 113.83396911621094, 514.7156372070312, 240.72572326660156]"
2025-08-24 01:11:38,person,0.6983745098114014,"[539.9832763671875, 102.92594146728516, 576.5699462890625, 240.92910766601562]"
2025-08-24 01:11:38,person,0.6652255654335022,"[276.959228515625, 160.10269165039062, 301.98388671875, 217.17007446289062]"
2025-08-24 01:11:38,person,0.5932815074920654,"[0.10738372802734375, 198.0489044189453, 43.35613250732422, 315.8751220703125]"
2025-08-24 01:11:38,handbag,0.44578033685684204,"[33.93270492553711, 261.54486083984375, 105.44705200195312, 325.11761474609375]"
2025-08-24 01:11:38,person,0.7729747891426086,"[367.4926452636719, 133.51918029785156, 403.2651672363281, 215.5530548095703]"
2025-08-24 01:11:38,person,0.7360198497772217,"[275.8701171875, 159.8932647705078, 301.57794189453125, 217.62193298339844]"
2025-08-24 01:11:38,person,0.7247975468635559,"[477.7447509765625, 114.07947540283203, 514.9022827148438, 240.5469970703125]"
2025-08-24 01:11:38,person,0.6716261506080627,"[540.1046752929688, 102.89481353759766, 576.2731323242188, 240.6654052734375]"
2025-08-24 01:11:38,person,0.5947656631469727,"[0.12134361267089844, 198.05093383789062, 43.11036682128906, 315.8092346191406]"
2025-08-24 01:11:38,handbag,0.4254951775074005,"[34.10609436035156, 261.8664245605469, 105.42561340332031, 325.1169738769531]"
2025-08-24 01:11:38,person,0.7524308562278748,"[272.5582275390625, 159.5240936279297, 301.06671142578125, 219.09596252441406]"
2025-08-24 01:11:38,person,0.7277189493179321,"[477.7102355957031, 114.64339447021484, 513.7388916015625, 239.51568603515625]"
2025-08-24 01:11:38,person,0.7026591300964355,"[365.7895812988281, 130.9688262939453, 395.3215026855469, 215.6909942626953]"
2025-08-24 01:11:38,person,0.6658204197883606,"[540.222900390625, 103.21280670166016, 575.41748046875, 240.21157836914062]"
2025-08-24 01:11:38,person,0.5630044341087341,"[0.1455841064453125, 197.97836303710938, 42.82975769042969, 316.3484191894531]"
2025-08-24 01:11:38,handbag,0.45903393626213074,"[34.14610290527344, 264.1242980957031, 105.36408996582031, 325.2049255371094]"
